,congress,chamber,result,description,vote_result_category,democratic_yes,democratic_no,democratic_present,democratic_not_voting,democratic_majority_position,republican_yes,republican_no,republican_present,republican_not_voting,republican_majority_position,independent_yes,independent_no,independent_present,independent_not_voting,total_yes,total_no,total_present,total_not_voting,pass
1501,108,Senate,Rejected,Leahy Amdt. No. 3485; To direct the Attorney General to submit to the Committee on the Judiciary of the Senate all documents in the possession of the Department of Justice relating to the treatment and interrogation of individuals held in the custody of t,not pass,45,1,0,2,Yes,0,49,0,2,No,1,0,0,0,46,50,0,4,not pass
1502,108,Senate,Rejected,Motion To Table Leahy Amdt. No. 3387; Relative to the treatment of foreign prisoners.,not pass,1,44,0,3,No,44,5,0,2,Yes,0,1,0,0,45,50,0,5,not pass
1503,108,Senate,Confirmed,"Confirmation Walter D. Kelley, Jr., of Virginia, To Be U.S. District Judge",pass,47,0,0,1,Yes,46,0,0,5,Yes,1,0,0,0,94,0,0,6,pass
1504,108,Senate,Confirmed,"Confirmation Juan R. Sanchez, of Pennsylvania, To Be U. S. District Judge",pass,47,0,0,1,Yes,50,0,0,1,Yes,1,0,0,0,98,0,0,2,pass
1505,108,Senate,Rejected,Byrd Amdt. No. 3423; To modify the number of military personnel and civilians who may be assigned or retained in connection with Plan Colombia.,not pass,38,9,0,1,Yes,1,49,0,1,No,1,0,0,0,40,58,0,2,not pass
1506,108,Senate,Rejected,Reed Amdt. No. 3353; To limit the obligation and expenditure of funds for the Ground-based Midcourse Defense program pending the submission of a report on operational test and evaluation.,not pass,44,3,0,1,Yes,0,50,0,1,No,1,0,0,0,45,53,0,2,not pass
1507,108,Senate,Rejected,Kennedy Amdt. No. 3377; To require reports on the efforts of the President to stabilize Iraq and relieve the burden on members of the Armed Forces of the United States deployed in Iraq and the Persian Gulf region.,not pass,45,2,0,1,Yes,2,48,0,1,No,1,0,0,0,48,50,0,2,not pass
1508,108,Senate,Agreed to,McConnell Amdt. No. 3472; To require a report on the stabilization of Iraq.,pass,21,26,0,1,No,50,0,0,1,Yes,0,1,0,0,71,27,0,2,pass
1509,108,Senate,Rejected,"Motion To Waive CBA RE: Corzine Amdt. No. 3303; To amend title 10, United States Code, to reduce the age for receipt of military retired pay for nonregular service from 60 to 55.",not pass,45,2,0,1,Yes,3,47,0,1,No,1,0,0,0,49,49,0,2,not pass
1510,108,Senate,Agreed to,McCain Amdt. No. 3461; In the nature of a substitute.,pass,5,43,0,0,No,48,3,0,0,Yes,1,0,0,0,54,46,0,0,pass
1511,108,Senate,Agreed to,"Brownback Amdt. No. 3464; To increase the penalties for violations by television and radio broadcasters of the prohibitions against transmission of obscene, indecent, and profane language.",pass,47,1,0,0,Yes,51,0,0,0,Yes,1,0,0,0,99,1,0,0,pass
1512,108,Senate,Rejected,Levin Amdt. No. 3338; To reallocate for Ground-based Midcourse interceptors to homeland defense and combatting terrorism.,not pass,43,5,0,0,Yes,0,51,0,0,No,1,0,0,0,44,56,0,0,not pass
1513,108,Senate,Rejected,"Lautenberg Amdt No. 2191, As Modified; To require a protocol on media coverage of the return to the United States of the remains of members of the Armed Forces who die overseas.",not pass,35,10,0,3,Yes,3,44,0,4,No,1,0,0,0,39,54,0,7,not pass
1514,108,Senate,Agreed to,"Warner Amdt. No. 3458, As Modified; Expressing the sense of Congress on media coverage of the return to the United States of the remains of deceased members of the Armed Forces from overseas.",pass,8,36,0,4,No,44,1,0,6,Yes,0,1,0,0,52,38,0,10,pass
1515,108,Senate,Rejected,Biden Amdt. No. 3379; To provide funds for the security and stabilization of Iraq by suspending a portion of the reduction in the highest income tax rate for individual taxpayers.,not pass,42,5,0,1,Yes,1,48,0,2,No,1,0,0,0,44,53,0,3,not pass
1516,108,Senate,Agreed to,"Reed Amdt. No. 3352, As Amended; To increase the end strength for active duty personnel of the Army for fiscal year 2005 by 20,000 to 502,400.",pass,47,0,0,1,Yes,46,3,0,2,Yes,1,0,0,0,94,3,0,3,pass
1517,108,Senate,Confirmed,"Confirmation: Jane J. Boyle, of Texas, to be U.S. District Judge",pass,47,0,0,1,Yes,51,0,0,0,Yes,1,0,0,0,99,0,0,1,pass
1518,108,Senate,Confirmed,"Confirmation: Roger T. Benitez, of California, to be U.S. District Judge",pass,46,1,0,1,Yes,51,0,0,0,Yes,1,0,0,0,98,1,0,1,pass
1519,108,Senate,Confirmed,"Confirmation: James L. Robart, of Washington, to be U.S. District Judge",pass,47,0,0,1,Yes,51,0,0,0,Yes,1,0,0,0,99,0,0,1,pass
1520,108,Senate,Agreed to,Warner Amdt. No. 3453; To require the Secretary of Defense to prescribe and apply criteria for operationally realistic testing of fieldable prototypes developed under the ballistic missile defense spiral development program.,pass,4,43,0,1,No,51,0,0,0,Yes,0,1,0,0,55,44,0,1,pass
1521,108,Senate,Rejected,Boxer Amdt. No. 3368; To allow deployment of the ground-based midcourse defense element of the national ballistic missile defense system only after the mission-related capabilities of the system have been confirmed by operationally realistic testing.,not pass,40,7,0,1,Yes,1,50,0,0,No,1,0,0,0,42,57,0,1,not pass
1522,108,Senate,Confirmed,"Confirmation Paul S. Diamond, of Pennsylvania, to be U.S. District Judge",pass,46,0,0,2,Yes,50,0,0,1,Yes,1,0,0,0,97,0,0,3,pass
1523,108,Senate,Confirmed,"Confirmation Lawrence F. Stengel, of Pennsylvania, to be U.S. District Judge",pass,46,0,0,2,Yes,50,0,0,1,Yes,1,0,0,0,97,0,0,3,pass
1524,108,Senate,Confirmed,"Confirmation William S. Duffey, Jr., of Georgia to be U.S. District Judge",pass,46,0,0,2,Yes,50,0,0,1,Yes,1,0,0,0,97,0,0,3,pass
1525,108,Senate,Rejected,"Leahy Amdt. No. 3292; To amend title 18, United States Code, to prohibit profiteering and fraud relating to military action, relief, and reconstruction.",not pass,45,1,0,2,Yes,0,51,0,0,No,1,0,0,0,46,52,0,2,not pass
1526,108,Senate,Agreed to,Warner Amdt. No. 3452 As Modified; To extend jurisdiction and scope for current fraud offenses.,pass,45,0,0,3,Yes,51,0,0,0,Yes,1,0,0,0,97,0,0,3,pass
1527,108,Senate,Agreed to,Motion to Table Dodd Amdt. No. 3313 As Modified Further; To prohibit the use of contractors for certain Department of Defense activities and to establish limitations on the transfer of custody of prisoners of the Department of Defense.,pass,3,42,0,3,No,51,0,0,0,Yes,0,1,0,0,54,43,0,3,pass
1528,108,Senate,Confirmed,"Confirmation Gene E. K. Pratter, of Pennsylvania, to be U.S. District Judge",pass,47,0,0,1,Yes,51,0,0,0,Yes,0,0,0,1,98,0,0,2,pass
1529,108,Senate,Confirmed,"Confirmation Ricardo S. Martinez, of Washington, To Be U.S. District Judge",pass,47,0,0,1,Yes,51,0,0,0,Yes,0,0,0,1,98,0,0,2,pass
1530,108,Senate,Confirmed,"Confirmation Virginia E. Hopkins, of Alabama, to be U.S. District Judge",pass,47,0,0,1,Yes,51,0,0,0,Yes,0,0,0,1,98,0,0,2,pass
1531,108,Senate,Agreed to,Smith Amdt. No. 3183; To provide Federal assistance to States and local jurisdictions to prosecute hate crimes.,pass,47,0,0,1,Yes,18,33,0,0,No,0,0,0,1,65,33,0,2,pass
1532,108,Senate,Rejected,Kennedy Amdt. No. 3263; To prohibit the use of funds for the support of new nuclear weapons development under the Stockpile Services Advanced Concepts Initiative or for the Robust Nuclear Earth Penetrator (RNEP).,not pass,41,5,0,2,Yes,1,50,0,0,No,0,0,0,1,42,55,0,3,not pass
1533,108,Senate,Agreed to,"Dodd Amdt. No. 3312, as Modified.; To require the Secretary of Defense to provide reimbursement for certain protective, safety, or health equipment purchased by or on behalf of members of the Armed Forces for deployment in connection wih Operation Noble E",pass,41,0,0,7,Yes,50,0,0,1,Yes,0,0,0,1,91,0,0,9,pass
1534,108,Senate,Agreed to,"S. Res. 373; A resolution relative to the death of Ronald Wilson Reagan, a former President of the United States.",pass,46,0,0,2,Yes,51,0,0,0,Yes,1,0,0,0,98,0,0,2,pass
1535,108,Senate,Confirmed,"Confirmation Judith C. Herrera, of New Mexico, to be U.S. District Judge",pass,42,0,0,6,Yes,50,0,0,1,Yes,1,0,0,0,93,0,0,7,pass
1536,108,Senate,Confirmed,"Confirmation Kenneth M. Karas, of New York, to be U.S. District Judge",pass,44,0,0,4,Yes,50,0,0,1,Yes,1,0,0,0,95,0,0,5,pass
1537,108,Senate,Confirmed,"Confirmation Sandra L. Townes, of New York, to be U.S. District Judge",pass,44,0,0,4,Yes,50,0,0,1,Yes,1,0,0,0,95,0,0,5,pass
1538,108,Senate,Rejected,"Cantwell Amdt. No. 3261; To ensure adequate funding for, and the continuation of activities related to, the treatment by the Department of Energy of high level radioactive waste.",not pass,44,1,0,3,Yes,3,47,0,1,No,1,0,0,0,48,48,0,4,not pass
1539,108,Senate,Agreed to,"Warner Amdt. No. 3260, as Modified; To authorize appropriations for a contingent emergency reserve fund for operations in Iraq and Afghanistan.",pass,45,0,0,3,Yes,49,0,0,2,Yes,1,0,0,0,95,0,0,5,pass
1540,108,Senate,Agreed to,"Graham (SC) Amdt. No. 3258; To amend title 10, United States Code, to expand certain authorities to provide health care benefits for Reserves and their families, and for other purposes.",pass,44,1,0,3,Yes,25,24,0,2,None,1,0,0,0,70,25,0,5,pass
1541,108,Senate,Confirmed,"Confirmation F. Dennis Saylor IV, of Massachusetts, to be U.S. District Judge",pass,40,0,0,8,Yes,48,0,0,3,Yes,1,0,0,0,89,0,0,11,pass
1542,108,Senate,Agreed to,"H. R. 4613 Conference Report; Department of Defense Appropriations Act, 2005",pass,44,0,0,4,Yes,51,0,0,0,Yes,1,0,0,0,96,0,0,4,pass
1543,108,Senate,Rejected,"Motion to Invoke Cloture on the Nomination of David W. McKeague, of Michigan, to be U.S. Circuit Judge",not pass,3,43,0,2,No,50,0,0,1,Yes,0,1,0,0,53,44,0,3,not pass
1544,108,Senate,Rejected,"Motion to Invoke Cloture on the Nomination of Richard A. Griffin, of Michigan, to be U.S. Circuit Judge",not pass,3,43,0,2,No,51,0,0,0,Yes,0,1,0,0,54,44,0,2,not pass
1545,108,Senate,Rejected,"Motion to Invoke Cloture on the Nomination of Henry W. Saad, of Michigan, to be U.S. Circuit Judge",not pass,1,45,0,2,No,51,0,0,0,Yes,0,1,0,0,52,46,0,2,not pass
1546,108,Senate,Passed,S. 2677; United States-Morocco Free Trade Agreement Implementation Act,pass,38,8,0,2,Yes,46,5,0,0,Yes,1,0,0,0,85,13,0,2,pass
1547,108,Senate,Rejected,"Motion to Invoke Cloture on the Nomination of William Gerry Myers, III, of Idaho, to be U.S. Circuit Judge",not pass,2,43,0,3,No,51,0,0,0,Yes,0,1,0,0,53,44,0,3,not pass
1548,108,Senate,Agreed to,"DeWine Amdt. No. 3563; To protect the public health by providing the Food and Drug Administration with certain authority to regulate tobacco products, to eliminate the Federal quota and price support programs for tobacco, and to provide assistance to quot",pass,43,0,1,4,Yes,35,14,0,2,Yes,0,1,0,0,78,15,1,6,pass
1549,108,Senate,Passed,H.R. 4759; United States-Australia Free Trade Agreement Implementation Act,pass,31,14,0,3,Yes,48,2,0,1,Yes,1,0,0,0,80,16,0,4,pass
1550,108,Senate,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S. J. Res. 40; Federal Marriage Amendment,not pass,3,43,0,2,No,45,6,0,0,Yes,0,1,0,0,48,50,0,2,not pass
1551,108,Senate,Rejected,Motion to Invoke Cloture on S. 2062; Class Action Fairness Act of 2004,not pass,2,39,0,7,No,42,3,0,6,Yes,0,1,0,0,44,43,0,13,not pass
1552,108,Senate,Confirmed,"Confirmation J. Leon Holmes, of Arkansas, to be U.S. District Judge",pass,6,40,0,2,No,45,5,0,1,Yes,0,1,0,0,51,46,0,3,pass
1553,108,Senate,Agreed to,Motion To Table Lautenberg Amdt. No. 3802; To stop corporations from financing terrorism.,pass,2,38,0,8,No,45,2,0,4,Yes,0,1,0,0,47,41,0,12,pass
1554,108,Senate,Agreed to,Motion To Table Hollings Amdt. No. 3795; In the nature of a substitute.,pass,37,3,0,8,Yes,44,4,0,3,Yes,1,0,0,0,82,7,0,11,pass
1555,108,Senate,Agreed to,"Motion to Table Specter Amdt. No. 3706; To provide the National Intelligence Director with the authority to supervise, direct, and control all elements of the intelligence community performing national intelligence missions.",pass,41,4,0,3,Yes,36,15,0,0,Yes,1,0,0,0,78,19,0,3,pass
1556,108,Senate,Agreed to,Motion to Table Specter Amdt. No. 3761; To specify a term of service for the National Intelligence Director.,pass,42,3,0,3,Yes,50,1,0,0,Yes,1,0,0,0,93,4,0,3,pass
1557,108,Senate,Agreed to,"Hutchison Amdt. No. 3711; To provide for air cargo safety, and for other purposes.",pass,44,0,0,4,Yes,51,0,0,0,Yes,1,0,0,0,96,0,0,4,pass
1558,108,Senate,Agreed to,"McCain Amdt. No. 3702; To add title VII of S. 2774, related to transportation security.",pass,45,0,0,3,Yes,51,0,0,0,Yes,1,0,0,0,97,0,0,3,pass
1559,108,Senate,Agreed to,H. R. 1308 Conference Report; Working Families Tax Relief Act of 2004,pass,42,1,0,5,Yes,49,2,0,0,Yes,1,0,0,0,92,3,0,5,pass
1560,108,Senate,Confirmed,"Confirmation Porter J. Goss, of Florida, To Be Director of Central Intelligence",pass,28,17,0,3,Yes,49,0,0,2,Yes,0,0,0,1,77,17,0,6,pass
1561,108,Senate,Passed,"H. R. 4755; Legislative Branch Appropriations Act, 2005",pass,44,1,0,3,Yes,49,1,0,1,Yes,1,0,0,0,94,2,0,4,pass
1562,108,Senate,Passed,"H.R. 4837, as amended; Military Construction Appropriations and Emergency Hurricane Supplemental Appropriations Act, 2005",pass,43,0,0,5,Yes,47,0,0,4,Yes,1,0,0,0,91,0,0,9,pass
1563,108,Senate,Passed,"H. R. 4567 As Amended; Department of Homeland Security Appropriations Act, 2005",pass,45,0,0,3,Yes,47,0,0,4,Yes,1,0,0,0,93,0,0,7,pass
1564,108,Senate,Agreed to,Motion To Table Clinton Amdt. No. 3631; To require the Secretary of Homeland Security to allocate formula-based grants to State and local governments based on an assessment of threats and vulnerabilities and other factors that the Secretary considers appr,pass,17,28,0,3,No,37,10,0,4,Yes,0,1,0,0,54,39,0,7,pass
1565,108,Senate,Rejected,"Motion To Waive CBA Schumer Amdt. No. 3655; To appropriate an additional $350,000,000 to improve the security at points of entry into the United States.",not pass,40,5,0,3,Yes,3,44,0,4,No,1,0,0,0,44,49,0,7,not pass
1566,108,Senate,Rejected,Motion To Waive CBA Schumer Amdt. No. 3656; To increase funding for rail and transit security grants.,not pass,41,4,0,3,Yes,1,47,0,3,No,1,0,0,0,43,51,0,6,not pass
1567,108,Senate,Agreed to,Motion To Table Kennedy Amdt. NO. 3626; To require the President to provide to Congress a copy of the Scowcroft Commission report on improving the capabilities of the United States intelligence community.,pass,1,44,0,3,No,48,0,0,3,Yes,0,1,0,0,49,45,0,6,pass
1568,108,Senate,Rejected,"Motion To Waive CBA Byrd Amdt. No. 3649; To provide funds for the Transportation Security Administration, United States Coast Guard, and the Office of State and Local Government Coordination and Preparedness.",not pass,42,3,0,3,Yes,5,44,0,2,No,1,0,0,0,48,47,0,5,not pass
1569,108,Senate,Rejected,"Motion To Waive CBA Clinton Amdt. No. 3632; To appropriate an additional $625,000,000 for discretionary grants for high-threat, high-density urban areas.",not pass,41,3,0,4,Yes,2,47,0,2,No,1,0,0,0,44,50,0,6,not pass
1570,108,Senate,Agreed to,Motion To Table Dayton Amdt. No. 3629; To ensure the continuation of benefits for certain individuals providing security services for Federal buildings.,pass,1,44,0,3,No,48,0,0,3,Yes,0,1,0,0,49,45,0,6,pass
1571,108,Senate,Agreed to,"Motion To Table Corzine Amdt. No. 3619, As Modified; To appropriate an additional $70,000,000 to enhance the security of chemical plants and to provide an offset.",pass,1,44,0,3,No,47,2,0,2,Yes,0,1,0,0,48,47,0,5,pass
1572,108,Senate,Rejected,Motion To Waive CBA Mikulski Amdt. No. 3624; To increase the amount appropriated for firefighter assistance grants.,not pass,44,1,0,3,Yes,5,44,0,2,No,1,0,0,0,50,45,0,5,not pass
1573,108,Senate,Rejected,Motion to Waive C.B.A. re: Lautenberg Amdt. No. 3617; To ensure that the Coast Guard has sufficient resources for its traditional core.,not pass,36,7,0,5,Yes,1,43,0,7,No,1,0,0,0,38,50,0,12,not pass
1574,108,Senate,Agreed to,"Motion to Table Schumer Amdt. No. 3615, as further modified; To appropriate $70,000,000 to support efforts for identification and tracking for shipments of hazardous materials and continue and expand upon the background check system for commercial driver ",pass,12,31,0,5,No,42,3,0,6,Yes,1,0,0,0,55,34,0,11,pass
1575,108,Senate,Agreed to,"Motion to Table Boxer Amdt. No. 3609; To appropriate $70,000,000 for grants to States, local governments, and first responders to purchase or improve communication systems to allow for real-time interoperable communication between State and local first re",pass,1,42,0,5,No,45,2,0,4,Yes,0,1,0,0,46,45,0,9,pass
1576,108,Senate,Rejected,"Motion to Waive CBA Re:  Murray Amdt. No. 3596; To increase the amount available for port security grants by $300,000,000.",not pass,42,2,0,4,Yes,2,47,0,2,No,1,0,0,0,45,49,0,6,not pass
1577,108,Senate,Rejected,"Motion to Waive CBA Re:  Dodd Amdt. No. 3604; To increase the among provided for first responder programs, and to provide offsets.",not pass,39,5,0,4,Yes,1,48,0,2,No,1,0,0,0,41,53,0,6,not pass
1578,108,Senate,Rejected,Motion to Waive CBA Re:  Byrd Amdt. No. 3597; To make available funds for certain border and transportation security programs.,not pass,42,2,0,4,Yes,0,49,0,2,No,1,0,0,0,43,51,0,6,not pass
1579,108,Senate,Agreed to,"Leahy Amdt. No. 3584; To prohibit funds from being used to process or approve a competition under Office of Management and Budget Circular A-76 for services provided as of June 1, 2004, by certain employees of the Bureau of Citizenship and Immigration Ser",pass,43,1,0,4,Yes,5,46,0,0,No,1,0,0,0,49,47,0,4,pass
1580,108,Senate,Agreed to,"Thomas Amdt. No. 3582; To require the Secretary of Homeland Security to submit to Congress, at least 60 days prior to award, a report on the results of an Office of Management and Budget Circular A-76 competition, to include estimated savings, performance",pass,1,43,0,4,No,48,3,0,0,Yes,0,1,0,0,49,47,0,4,pass
1581,108,Senate,Rejected,"Motion to Waive the CBA Re: Schumer Amdt. No. 3580; To appropriate an additional $150,000,000 for port security research and development grants.",not pass,43,1,0,4,Yes,6,45,0,0,No,1,0,0,0,50,46,0,4,not pass
1582,108,Senate,Confirmed,"Confirmation Michael H. Schneider, Sr., of Texas, to be U.S. District Judge",pass,42,1,0,5,Yes,49,0,0,2,Yes,1,0,0,0,92,1,0,7,pass
1583,108,Senate,Confirmed,"Confirmation Virginia Maria Hernandez Covington, of Florida, to be U.S. District Judge",pass,43,0,0,5,Yes,47,0,0,4,Yes,1,0,0,0,91,0,0,9,pass
1584,108,Senate,Agreed to,H.R. 4520 Conference Report; American Jobs Creation Act of 2004,pass,25,14,1,8,Yes,43,3,0,5,Yes,1,0,0,0,69,17,1,13,pass
